sample	name	taxonomy_id	taxonomy_lvl	new_est_reads	fraction_total_reads	taxonomy_chain
P4	Nocardioides sp. cx-173	2898796	S	505	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. cx-173
P4	Nocardioides sp. Arc9.136	2996826	S	698	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. Arc9.136
P4	Nocardioides sp. W7	2931390	S	311	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. W7
P4	Nocardioides sp. Kera G14	2884264	S	231	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. Kera G14
P4	Nocardioides sp. TF02-7	2917724	S	355	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. TF02-7
P4	Nocardioides sp. S-34	3095075	S	309	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides renjunii
P4	Nocardioides sp. S5	2017486	S	419	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. S5
P4	Nocardioides sp. HM61	3095076	S	160	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides bizhenqiangii
P4	Nocardioides sp. WS12	2486272	S	125	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. WS12
P4	Nocardioides sp. HDW12B	2714939	S	255	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. HDW12B
P4	Nocardioides sp. JQ2195	2592334	S	142	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;unclassified Nocardioides;Nocardioides sp. JQ2195
P4	Nocardioides ungokensis	1643322	S	11054	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides ungokensis
P4	Nocardioides panacis	2849501	S	3324	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides panacis
P4	Nocardioides cynanchi	2558918	S	1926	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides cynanchi
P4	Nocardioides mesophilus	433659	S	1656	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides mesophilus
P4	Nocardioides baekrokdamisoli	1804624	S	678	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides baekrokdamisoli
P4	Nocardioides anomalus	2712223	S	898	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides anomalus
P4	Nocardioides scoriae	642780	S	948	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides scoriae
P4	Nocardioides rotundus	1774216	S	983	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides rotundus
P4	Nocardioides humi	449461	S	633	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides humi
P4	Nocardioides aromaticivorans	200618	S	602	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides aromaticivorans
P4	Nocardioides okcheonensis	2894081	S	738	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides okcheonensis
P4	Nocardioides pantholopis	2483798	S	726	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides pantholopis
P4	Nocardioides marinisabuli	419476	S	857	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marinisabuli
P4	Nocardioides aquaticus	160826	S	417	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides aquaticus
P4	Nocardioides marmorisolisilvae	1542737	S	290	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marmorisolisilvae
P4	Nocardioides sambongensis	2589074	S	336	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sambongensis
P4	Nocardioides dokdonensis	450734	S	421	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dokdonensis
P4	Nocardioides piscis	2714938	S	295	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides piscis
P4	Nocardioides euryhalodurans	2518370	S	216	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides euryhalodurans
P4	Nocardioides seonyuensis	2518371	S	187	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides seonyuensis
P4	Nocardioides marmotae	2663857	S	386	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides marmotae
P4	Nocardioides dongkuii	2760089	S	331	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dongkuii
P4	Nocardioides faecalis	2803858	S	318	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides faecalis
P4	Aeromicrobium yanjiei	2662028	S	180	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium yanjiei
P4	Aeromicrobium chenweiae	2079793	S	163	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium chenweiae
P4	Solicola gregarius	2908642	S	310	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Solicola;Solicola gregarius
P4	Pimelobacter simplex	2045	S	754	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Pimelobacter;Pimelobacter simplex
P4	Friedmanniella luteola	546871	S	292	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Friedmanniella;Friedmanniella luteola
P4	Mumia sp. ZJ1417	2708082	S	221	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Mumia;unclassified Mumia;Mumia sp. ZJ1417
P4	Actinopolymorpha singaporensis	117157	S	7477	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Actinopolymorphaceae;Actinopolymorpha;Actinopolymorpha singaporensis
P4	Kribbella qitaiheensis	1544730	S	1472	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella;Kribbella qitaiheensis
P4	Kribbella flavida	182640	S	1825	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella;Kribbella flavida
P4	Kribbella sp. CA-293567	3002436	S	932	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella;unclassified Kribbella;Kribbella sp. CA-293567
P4	Microlunatus soli	630515	S	550	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus soli
P4	Microlunatus sp. Gsoil 973	2672569	S	71	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;unclassified Microlunatus;Microlunatus sp. Gsoil 973
P4	Microlunatus sagamiharensis	546874	S	234	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus sagamiharensis
P4	Microlunatus phosphovorus	29405	S	131	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus phosphovorus
P4	Tessaracoccus flavescens	399497	S	394	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Tessaracoccus;Tessaracoccus flavescens
P4	Propioniciclava sp. MC1595	2760308	S	878	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propioniciclava;unclassified Propioniciclava;Propioniciclava sp. MC1595
P4	Propioniciclava coleopterorum	2714937	S	633	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propioniciclava;Propioniciclava coleopterorum
P4	Propionibacterium acidifaciens	556499	S	171	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Propionibacterium;Propionibacterium acidifaciens
P4	Auraticoccus monumenti	675864	S	160	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Auraticoccus;Auraticoccus monumenti
P4	Microbacterium sp. No. 7	1714373	S	589	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;unclassified Microbacterium;Microbacterium sp. No. 7
P4	Microbacterium azadirachtae	582680	S	1372	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium azadirachtae
P4	Microbacterium rhizosphaerae	1678237	S	683	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium rhizosphaerae
P4	Microbacterium protaetiae	2509458	S	317	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium protaetiae
P4	Microbacterium testaceum	2033	S	262	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium testaceum
P4	Microbacterium cremeum	2782169	S	183	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium cremeum
P4	Microbacterium oxydans	82380	S	373	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium oxydans
P4	Microbacterium hominis	162426	S	694	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium hominis
P4	Curtobacterium flaccumfaciens	2035	S	974	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium flaccumfaciens
P4	Agromyces sp. H17E-10	2932244	S	258	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;unclassified Agromyces;Agromyces sp. H17E-10
P4	Agromyces protaetiae	2509455	S	316	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces protaetiae
P4	Agromyces soli	659012	S	227	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agromyces;Agromyces soli
P4	Leifsonia sp. ZF2019	2781978	S	189	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;unclassified Leifsonia;Leifsonia sp. ZF2019
P4	Leifsonia shinshuensis	150026	S	246	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leifsonia;Leifsonia shinshuensis
P4	Cryobacterium sp. LW097	1978566	S	343	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;unclassified Cryobacterium;Cryobacterium sp. LW097
P4	Protaetiibacter sp. SSC-01	2759943	S	274	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter;unclassified Protaetiibacter;Protaetiibacter sp. SSC-01
P4	Protaetiibacter larvae	2592654	S	206	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Protaetiibacter;Protaetiibacter larvae
P4	Gryllotalpicola protaetiae	2419771	S	175	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Gryllotalpicola;Gryllotalpicola protaetiae
P4	Microterricola viridarii	412690	S	256	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;Microterricola viridarii
P4	Glaciibacter superstes	501023	S	72	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Glaciibacter;Glaciibacter superstes
P4	Arthrobacter sp. NEB 688	904039	S	709	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. NEB 688
P4	Arthrobacter sp. Y-9	3039385	S	431	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. Y-9
P4	Arthrobacter sp. PM3	2017685	S	127	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;unclassified Arthrobacter;Arthrobacter sp. PM3
P4	Arthrobacter antioxidans	2895818	S	253	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter antioxidans
P4	Arthrobacter woluwensis	156980	S	291	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter woluwensis
P4	Arthrobacter oryzae	409290	S	374	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter oryzae
P4	Kocuria turfanensis	388357	S	483	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria turfanensis
P4	Kocuria rosea	1275	S	224	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria rosea
P4	Sinomonas atrocyanea	37927	S	429	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Sinomonas;Sinomonas atrocyanea
P4	Sinomonas sp. R1AF57	2020377	S	181	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Sinomonas;unclassified Sinomonas;Sinomonas sp. R1AF57
P4	Janibacter sp. CX7	2963431	S	427	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Janibacter;unclassified Janibacter;Janibacter sp. CX7
P4	Pedococcus dokdonensis	443156	S	1014	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Pedococcus;Pedococcus dokdonensis
P4	Tetrasphaera sp. HKS02	1813880	S	664	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Nostocoides;unclassified Nostocoides;Nostocoides sp. HKS02
P4	Intrasporangium calvum	53358	S	548	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Intrasporangium;Intrasporangium calvum
P4	Phycicoccus endophyticus	1690220	S	300	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Phycicoccus;Phycicoccus endophyticus
P4	Cellulomonas sp. NS3	2973977	S	357	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;unclassified Cellulomonas;Cellulomonas sp. NS3
P4	Cellulomonas sp. PSBB021	2003551	S	777	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;unclassified Cellulomonas;Cellulomonas sp. PSBB021
P4	Cellulomonas fimi	1708	S	730	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas fimi
P4	Cellulomonas iranensis	76862	S	436	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas iranensis
P4	Cellulomonas fengjieae	2819978	S	275	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas fengjieae
P4	Ornithinimicrobium sp. HY1793	2934158	S	244	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;Ornithinimicrobium faecis
P4	Ornithinimicrobium sp. HY006	2508882	S	225	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;Ornithinimicrobium sufpigmenti
P4	Ornithinimicrobium avium	2283195	S	261	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Ornithinimicrobium;Ornithinimicrobium avium
P4	Serinicoccus hydrothermalis	1758689	S	279	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ornithinimicrobiaceae;Serinicoccus;Serinicoccus hydrothermalis
P4	Brachybacterium halotolerans	2795215	S	250	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium halotolerans
P4	Cellulosimicrobium cellulans	1710	S	769	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;Cellulosimicrobium cellulans
P4	Occultella kanbiaonis	2675754	S	365	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Ruaniaceae;Occultella;Occultella kanbiaonis
P4	Georgenia sp. TF02-10	2917725	S	672	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Allobogoriellales;Allobogoriellaceae;Georgenia;unclassified Georgenia;Georgenia sp. TF02-10
P4	Pengzhenrongella sicca	2819238	S	484	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcales incertae sedis;Pengzhenrongella;Pengzhenrongella sicca
